sku,base_sku,original_code,name,description,brand,category,base_price,active,source_status,source_sheet,source_row
PANESA-PARCHE RADIAL TIPO USA RS 20 RUBBER SEAL,PANESA-PARCHE RADIAL TIPO USA RS 20 RUBBER SEAL,PARCHE RADIAL TIPO USA RS 20 RUBBER SEAL,SIN DESCRIPCIÓN,Atributo C: 10PZ; Nota de migracion: Descripción faltante en origen,PANESA,PARCHE RADIAL TIPO USA,23.50,false,Pendiente,PANESA,1562
PANESA-PARCHE RADIAL TIPO USA RS 22 RUBBER SEAL,PANESA-PARCHE RADIAL TIPO USA RS 22 RUBBER SEAL,PARCHE RADIAL TIPO USA RS 22 RUBBER SEAL,SIN DESCRIPCIÓN,Atributo C: 10PZ; Nota de migracion: Descripción faltante en origen,PANESA,PARCHE RADIAL TIPO USA,24.00,false,Pendiente,PANESA,1563
PANESA-PARCHE RADIAL TIPO USA RS 24 RUBBER SEAL,PANESA-PARCHE RADIAL TIPO USA RS 24 RUBBER SEAL,PARCHE RADIAL TIPO USA RS 24 RUBBER SEAL,SIN DESCRIPCIÓN,Atributo C: 10PZ; Nota de migracion: Descripción faltante en origen,PANESA,PARCHE RADIAL TIPO USA,28.00,false,Pendiente,PANESA,1564
PANESA-PARCHE RADIAL TIPO USA RS 35 RUBBER SEAL,PANESA-PARCHE RADIAL TIPO USA RS 35 RUBBER SEAL,PARCHE RADIAL TIPO USA RS 35 RUBBER SEAL,SIN DESCRIPCIÓN,Atributo C: 10PZ; Nota de migracion: Descripción faltante en origen,PANESA,PARCHE RADIAL TIPO USA,35.00,false,Pendiente,PANESA,1565
PANESA-PARCHE RADIAL TIPO USA RS 40 RUBBER SEAL,PANESA-PARCHE RADIAL TIPO USA RS 40 RUBBER SEAL,PARCHE RADIAL TIPO USA RS 40 RUBBER SEAL,SIN DESCRIPCIÓN,Atributo C: 10PZ; Nota de migracion: Descripción faltante en origen,PANESA,PARCHE RADIAL TIPO USA,35.00,false,Pendiente,PANESA,1566
PANESA-PARCHE RADIAL TIPO USA RS 42 RUBBER SEAL,PANESA-PARCHE RADIAL TIPO USA RS 42 RUBBER SEAL,PARCHE RADIAL TIPO USA RS 42 RUBBER SEAL,SIN DESCRIPCIÓN,Atributo C: 5PZ; Nota de migracion: Descripción faltante en origen,PANESA,PARCHE RADIAL TIPO USA,52.00,false,Pendiente,PANESA,1567
PANESA-TR4,PANESA-TR4,TR4,VALVULA PARA CAMARA DE MOTO RASPADA,,PANESA,VALVULA RUBBER SEAL PARA CAMARA,5.01,true,Activo,PANESA,1569
PANESA-TR13,PANESA-TR13,TR13,VALVULA PARA CAMARA DE COHC RASPADA,,PANESA,VALVULA RUBBER SEAL PARA CAMARA,5.01,true,Activo,PANESA,1570
PANESA-TR15,PANESA-TR15,TR15,VALVULA GORDA PARA CAMARA RASPADA,,PANESA,VALVULA RUBBER SEAL PARA CAMARA,5.01,true,Activo,PANESA,1571
PANESA-TR218A,PANESA-TR218A,TR218A,VALVULA CAMARA AGRICOLA RASPADA,,PANESA,VALVULA RUBBER SEAL PARA CAMARA,30.16,true,Activo,PANESA,1572
PANESA-TR440,PANESA-TR440,TR440,VALVULA CAMARA MICRO RASPADA,,PANESA,VALVULA RUBBER SEAL PARA CAMARA,18.00,true,Activo,PANESA,1573
PANESA-TR444,PANESA-TR444,TR444,VALVULA CAMARA CAMION RASPADA,,PANESA,VALVULA RUBBER SEAL PARA CAMARA,20.07,true,Activo,PANESA,1574
PANESA-TR13C,PANESA-TR13C,TR13C,VALVULA PARA CAMARA DE COHC C/C,,PANESA,VALVULA CON COJIN RUBBER SEAL PARA CAMARA,8.93,true,Activo,PANESA,1576
PANESA-TR15C,PANESA-TR15C,TR15C,VALVULA GORDA PARA CAMARA C/C,,PANESA,VALVULA CON COJIN RUBBER SEAL PARA CAMARA,8.93,true,Activo,PANESA,1577
PANESA-TR218AC,PANESA-TR218AC,TR218AC,VALVULA CAMARA AGRICOLA C/C,,PANESA,VALVULA CON COJIN RUBBER SEAL PARA CAMARA,33.64,true,Activo,PANESA,1578
PANESA-TR440C,PANESA-TR440C,TR440C,VALVULA CAMARA MICRO C/C,,PANESA,VALVULA CON COJIN RUBBER SEAL PARA CAMARA,22.04,true,Activo,PANESA,1579
PANESA-TR444C,PANESA-TR444C,TR444C,VALVULA CAMARA CAMION C/C,,PANESA,VALVULA CON COJIN RUBBER SEAL PARA CAMARA,24.36,true,Activo,PANESA,1580
PANESA-RF10,PANESA-RF10,RF10,PARCHE FLOTADO RF 10 PARCHE RUBBER SEAL,,PANESA,PARCHE FLOTAD,6.80,true,Activo,PANESA,1582
PANESA-RF12,PANESA-RF12,RF12,PARCHE FLOTADO RF 12 PARCHE RUBBER SEAL,,PANESA,PARCHE FLOTAD,10.70,true,Activo,PANESA,1583
PANESA-RF14,PANESA-RF14,RF14,PARCHE FLOTADO RF 14 PARCHE RUBBER SEAL,,PANESA,PARCHE FLOTAD,14.60,true,Activo,PANESA,1584
PANESA-RF20,PANESA-RF20,RF20,PARCHE FLOTADO RF 20 PARCHE RUBBER SEAL,,PANESA,PARCHE FLOTAD,16.60,true,Activo,PANESA,1585
PANESA-RF40,PANESA-RF40,RF40,PARCHE FLOTADO RF 40 PARCHE RUBBER SEAL,,PANESA,PARCHE FLOTAD,30.20,true,Activo,PANESA,1586
PANESA-RF35,PANESA-RF35,RF35,PARCHE FLOTADO RF 35 PARCHE RUBBER SEAL,,PANESA,PARCHE FLOTAD,36.00,true,Activo,PANESA,1587
PANESA-RF37,PANESA-RF37,RF37,PARCHE FLOTADO RF 37 PARCHE RUBBER SEAL,,PANESA,PARCHE FLOTAD,47.00,true,Activo,PANESA,1588
PANESA-RF33,PANESA-RF33,RF33,PARCHE FLOTADO RF 33 PARCHE RUBBER SEAL,,PANESA,PARCHE FLOTAD,27.00,true,Activo,PANESA,1589
PANESA-RSS-500,PANESA-RSS-500,RSS-500,RSS-500 SELLADOR LIQUIDO 500ml,,PANESA,PARCHE RUBBER SEAL PARA CAMARA,66.12,true,Activo,PANESA,1595
PANESA-RSS-237,PANESA-RSS-237,RSS-237,RSS-237 SELLADOR LIQUIDO 237ml,,PANESA,PARCHE RUBBER SEAL PARA CAMARA,40.02,true,Activo,PANESA,1596
PANESA-CQR20,PANESA-CQR20,CQR20,CQR20 CEMENTO QUIMICO RUBBER SEAL EN TUBO,,PANESA,PARCHE RUBBER SEAL PARA CAMARA,3.86,true,Activo,PANESA,1597
PANESA-R48,PANESA-R48,R48,R48 RUBBER PATCH,,PANESA,PARCHE RUBBER SEAL PARA CAMARA,22.00,true,Activo,PANESA,1598
VERMAR-AL00,VERMAR-AL00,AL00,SIN DESCRIPCIÓN,Atributo C: 400; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,AL,1.13,false,Pendiente,VERMAR,1602
VERMAR-AL0,VERMAR-AL0,AL0,SIN DESCRIPCIÓN,Atributo C: 125; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,AL,2.04,false,Pendiente,VERMAR,1603
VERMAR-AL1,VERMAR-AL1,AL1,BOTE,Atributo C: 150; Atributo D: PZ,VERMAR,AL,2.10,true,Activo,VERMAR,1604
VERMAR-AL2,VERMAR-AL2,AL2,BOTE,Atributo C: 100; Atributo D: PZ,VERMAR,AL,2.67,true,Activo,VERMAR,1605
VERMAR-AL3,VERMAR-AL3,AL3,BOTE,Atributo C: 50; Atributo D: PZ,VERMAR,AL,5.16,true,Activo,VERMAR,1606
VERMAR-AL4,VERMAR-AL4,AL4,SIN DESCRIPCIÓN,Atributo C: 35; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,AL,11.40,false,Pendiente,VERMAR,1607
VERMAR-AL5,VERMAR-AL5,AL5,SIN DESCRIPCIÓN,Atributo C: 30; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,AL,14.40,false,Pendiente,VERMAR,1608
VERMAR-AL6,VERMAR-AL6,AL6,SIN DESCRIPCIÓN,Atributo C: 10; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,AL,24.60,false,Pendiente,VERMAR,1609
VERMAR-SVR10,VERMAR-SVR10,SVR10,SIN DESCRIPCIÓN,Atributo C: 50; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,SVR,10.40,false,Pendiente,VERMAR,1611
VERMAR-SVR12,VERMAR-SVR12,SVR12,SIN DESCRIPCIÓN,Atributo C: 15; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,SVR,16.60,false,Pendiente,VERMAR,1612
VERMAR-SVR14,VERMAR-SVR14,SVR14,SIN DESCRIPCIÓN,Atributo C: 15; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,SVR,21.00,false,Pendiente,VERMAR,1613
VERMAR-SVR20,VERMAR-SVR20,SVR20,SIN DESCRIPCIÓN,Atributo C: 10; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,SVR,28.10,false,Pendiente,VERMAR,1614
VERMAR-SVR22,VERMAR-SVR22,SVR22,SIN DESCRIPCIÓN,Atributo C: 10pz; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,SVR,36.00,false,Pendiente,VERMAR,1615
VERMAR-SVR25,VERMAR-SVR25,SVR25,SIN DESCRIPCIÓN,Atributo C: 10; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,SVR,36.00,false,Pendiente,VERMAR,1616
VERMAR-SVR35,VERMAR-SVR35,SVR35,SIN DESCRIPCIÓN,Atributo C: 10; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,SVR,57.00,false,Pendiente,VERMAR,1617
VERMAR-SVR40,VERMAR-SVR40,SVR40,SIN DESCRIPCIÓN,Atributo C: 10; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,SVR,55.00,false,Pendiente,VERMAR,1618
VERMAR-SVR42,VERMAR-SVR42,SVR42,SIN DESCRIPCIÓN,Atributo C: 10 pz; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,SVR,79.50,false,Pendiente,VERMAR,1619
VERMAR-SVR44,VERMAR-SVR44,SVR44,SIN DESCRIPCIÓN,Atributo C: 10; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,SVR,83.00,false,Pendiente,VERMAR,1620
VERMAR-SVR45,VERMAR-SVR45,SVR45,SIN DESCRIPCIÓN,Atributo C: 10; Atributo D: PZ; Nota de migracion: Descripción faltante en origen,VERMAR,SVR,112.90,false,Pendiente,VERMAR,1621
VERMAR-V0,VERMAR-V0,V0,SIN DESCRIPCIÓN,Nota de migracion: Descripción faltante en origen,VERMAR,V,141.50,false,Pendiente,VERMAR,1623
VERMAR-V1,VERMAR-V1,V1,BOTE,,VERMAR,V,315.00,true,Activo,VERMAR,1624
VERMAR-V2,VERMAR-V2,V2,BOTE,,VERMAR,V,505.00,true,Activo,VERMAR,1625
VERMAR-V3,VERMAR-V3,V3,SIN DESCRIPCIÓN,Nota de migracion: Descripción faltante en origen,VERMAR,V,163.00,false,Pendiente,VERMAR,1626
VERMAR-V4,VERMAR-V4,V4,SIN DESCRIPCIÓN,Nota de migracion: Descripción faltante en origen,VERMAR,V,196.81,false,Pendiente,VERMAR,1627
VERMAR-XRP10,VERMAR-XRP10,XRP10,SIN DESCRIPCIÓN,Atributo D: 45pz; Nota de migracion: Descripción faltante en origen,VERMAR,XRP,17.70,false,Pendiente,VERMAR,1630
VERMAR-XRP12,VERMAR-XRP12,XRP12,SIN DESCRIPCIÓN,Atributo D: 30pz; Nota de migracion: Descripción faltante en origen,VERMAR,XRP,20.00,false,Pendiente,VERMAR,1631
VERMAR-XRP14,VERMAR-XRP14,XRP14,SIN DESCRIPCIÓN,Atributo D: 20pz; Nota de migracion: Descripción faltante en origen,VERMAR,XRP,37.71,false,Pendiente,VERMAR,1632
VERMAR-XRP20,VERMAR-XRP20,XRP20,SIN DESCRIPCIÓN,Atributo D: 25pz; Nota de migracion: Descripción faltante en origen,VERMAR,XRP,57.62,false,Pendiente,VERMAR,1633
VERMAR-XRP22,VERMAR-XRP22,XRP22,SIN DESCRIPCIÓN,Atributo D: 15pz; Nota de migracion: Descripción faltante en origen,VERMAR,XRP,43.00,false,Pendiente,VERMAR,1634
VERMAR-XRP25,VERMAR-XRP25,XRP25,SIN DESCRIPCIÓN,Atributo D: 10pz; Nota de migracion: Descripción faltante en origen,VERMAR,XRP,83.77,false,Pendiente,VERMAR,1635
VERMAR-XRP35,VERMAR-XRP35,XRP35,SIN DESCRIPCIÓN,Atributo D: 6pz; Nota de migracion: Descripción faltante en origen,VERMAR,XRP,122.42,false,Pendiente,VERMAR,1636
VERMAR-XRP40,VERMAR-XRP40,XRP40,SIN DESCRIPCIÓN,Atributo D: 10pz; Nota de migracion: Descripción faltante en origen,VERMAR,XRP,138.00,false,Pendiente,VERMAR,1637
VERMAR-XRP42,VERMAR-XRP42,XRP42,SIN DESCRIPCIÓN,Atributo D: 8pz; Nota de migracion: Descripción faltante en origen,VERMAR,XRP,140.44,false,Pendiente,VERMAR,1638
VERMAR-XRP44,VERMAR-XRP44,XRP44,SIN DESCRIPCIÓN,Nota de migracion: Descripción faltante en origen,VERMAR,XRP,107.00,false,Pendiente,VERMAR,1639
VERMAR-XRP 45,VERMAR-XRP 45,XRP 45,SIN DESCRIPCIÓN,Nota de migracion: Descripción faltante en origen,VERMAR,XRP,162.00,false,Pendiente,VERMAR,1640
VERMAR-SQUAL 60,VERMAR-SQUAL 60,SQUAL 60,SIN DESCRIPCIÓN,Nota de migracion: Descripción faltante en origen,VERMAR,XRP,11.38,false,Pendiente,VERMAR,1641
VERMAR-XP32,VERMAR-XP32,XP32,SIN DESCRIPCIÓN,Atributo D: 15 pz; Nota de migracion: Descripción faltante en origen,VERMAR,XP,27.69,false,Pendiente,VERMAR,1644
VERMAR-XP42,VERMAR-XP42,XP42,SIN DESCRIPCIÓN,Atributo D: 10 pz; Nota de migracion: Descripción faltante en origen,VERMAR,XP,43.04,false,Pendiente,VERMAR,1645
VERMAR-XP52,VERMAR-XP52,XP52,SIN DESCRIPCIÓN,Atributo D: 10 pz; Nota de migracion: Descripción faltante en origen,VERMAR,XP,57.62,false,Pendiente,VERMAR,1646
VERMAR-XP63,VERMAR-XP63,XP63,SIN DESCRIPCIÓN,Atributo D: 7 pz; Nota de migracion: Descripción faltante en origen,VERMAR,XP,81.42,false,Pendiente,VERMAR,1647
VERMAR-XP74,VERMAR-XP74,XP74,SIN DESCRIPCIÓN,Atributo D: 5 pz; Nota de migracion: Descripción faltante en origen,VERMAR,XP,135.16,false,Pendiente,VERMAR,1648
VERMAR-XP86,VERMAR-XP86,XP86,SIN DESCRIPCIÓN,Atributo D: 8 pz; Nota de migracion: Descripción faltante en origen,VERMAR,XP,128.89,false,Pendiente,VERMAR,1649
VERMAR-XP10,VERMAR-XP10,XP10,SIN DESCRIPCIÓN,Nota de migracion: Descripción faltante en origen,VERMAR,XP,139.00,false,Pendiente,VERMAR,1650
VERMAR-XP12,VERMAR-XP12,XP12,SIN DESCRIPCIÓN,Nota de migracion: Descripción faltante en origen,VERMAR,XP,150.00,false,Pendiente,VERMAR,1651
VERMAR-V500,VERMAR-V500,V500,CEMENTO QUIMICO 1⁄2 LIGHT,,VERMAR,CEMENTO,133.00,true,Activo,VERMAR,1654
VERMAR-V250,VERMAR-V250,V250,CEMENTO QUIMICO 1⁄4 LIGHT,,VERMAR,CEMENTO,95.00,true,Activo,VERMAR,1655
VERMAR-V125,VERMAR-V125,V125,CEMENTO QUIMICO 1/8 LIGHT,,VERMAR,CEMENTO,95.00,true,Activo,VERMAR,1656
VERMAR-CQT20,VERMAR-CQT20,CQT20,CEMENTO QUIMICO TUBO VERMAR,,VERMAR,CEMENTO,11.02,true,Activo,VERMAR,1657
VERMAR-V48,VERMAR-V48,V48,VERMAR PATCH,,VERMAR,CEMENTO,30.40,true,Activo,VERMAR,1658
VERMAR-VBU250,VERMAR-VBU250,VBU250,VERMAR BUFFER,,VERMAR,CEMENTO,174.71,true,Activo,VERMAR,1659
VERMAR-V16,VERMAR-V16,V16,VERMAR PATCH,,VERMAR,CEMENTO,27.00,true,Activo,VERMAR,1660
VERMAR-RAC 10,VERMAR-RAC 10,RAC 10,RAC10 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,12.10,true,Activo,VERMAR,1663
VERMAR-RAC12,VERMAR-RAC12,RAC12,RAC12 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,23.10,true,Activo,VERMAR,1664
VERMAR-RAC14,VERMAR-RAC14,RAC14,RAC14 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,26.60,true,Activo,VERMAR,1665
VERMAR-RAC15,VERMAR-RAC15,RAC15,RAC15 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,22.40,true,Activo,VERMAR,1666
VERMAR-RAC20,VERMAR-RAC20,RAC20,RAC20 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,29.60,true,Activo,VERMAR,1667
VERMAR-RAC22,VERMAR-RAC22,RAC22,RAC22 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,35.00,true,Activo,VERMAR,1668
VERMAR-RAC24,VERMAR-RAC24,RAC24,RAC24 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,44.00,true,Activo,VERMAR,1669
VERMAR-RAC25,VERMAR-RAC25,RAC25,RAC25 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,42.10,true,Activo,VERMAR,1670
VERMAR-RAC35,VERMAR-RAC35,RAC35,RAC35 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,66.00,true,Activo,VERMAR,1671
VERMAR-RAC40,VERMAR-RAC40,RAC40,RAC40 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,54.60,true,Activo,VERMAR,1672
VERMAR-RAC42,VERMAR-RAC42,RAC42,RAC42 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,95.00,true,Activo,VERMAR,1673
VERMAR-RAC44,VERMAR-RAC44,RAC44,RAC44 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,114.00,true,Activo,VERMAR,1674
VERMAR-RAC45,VERMAR-RAC45,RAC45,RAC45 PARCHE VIPAL RADIAL,,VERMAR,PARCHES VIPAL,119.00,true,Activo,VERMAR,1675
VERMAR-VD01,VERMAR-VD01,VD01,VD01 PARCHE VIPAL CONVENCIONAL,,VERMAR,PARCHES VIPAL,14.20,true,Activo,VERMAR,1676
VERMAR-VD02,VERMAR-VD02,VD02,VD02 PARCHE VIPAL CONVENCIONAL,,VERMAR,PARCHES VIPAL,16.30,true,Activo,VERMAR,1677
VERMAR-VD03,VERMAR-VD03,VD03,VD03 PARCHE VIPAL CONVENCIONAL,,VERMAR,PARCHES VIPAL,20.10,true,Activo,VERMAR,1678
VERMAR-VD04,VERMAR-VD04,VD04,VD04 PARCHE VIPAL CONVENCIONAL,,VERMAR,PARCHES VIPAL,35.30,true,Activo,VERMAR,1679
VERMAR-VD05,VERMAR-VD05,VD05,VD05 PARCHE VIPAL CONVENCIONAL,,VERMAR,PARCHES VIPAL,59.80,true,Activo,VERMAR,1680
VERMAR-VD06,VERMAR-VD06,VD06,VD06 PARCHE VIPAL CONVENCIONAL,,VERMAR,PARCHES VIPAL,125.00,true,Activo,VERMAR,1681
VERMAR-VD07,VERMAR-VD07,VD07,VD07 PARCHE VIPAL CONVENCIONAL,,VERMAR,PARCHES VIPAL,175.00,true,Activo,VERMAR,1682
VERMAR-VD08,VERMAR-VD08,VD08,VD08 PARCHE VIPAL CONVENCIONAL,,VERMAR,PARCHES VIPAL,258.00,true,Activo,VERMAR,1683
VERMAR-R00,VERMAR-R00,R00,R00 PARCHE VIPAL PARA CAMARA,,VERMAR,PARCHES VIPAL,0.96,true,Activo,VERMAR,1684
VERMAR-R01,VERMAR-R01,R01,R01 PARCHE VIPAL PARA CAMARA,,VERMAR,PARCHES VIPAL,1.36,true,Activo,VERMAR,1685
VERMAR-R02,VERMAR-R02,R02,R02 PARCHE VIPAL PARA CAMARA,,VERMAR,PARCHES VIPAL,2.25,true,Activo,VERMAR,1686
VERMAR-R03,VERMAR-R03,R03,R03 PARCHE VIPAL PARA CAMARA,,VERMAR,PARCHES VIPAL,3.10,true,Activo,VERMAR,1687
VERMAR-R04,VERMAR-R04,R04,R04 PARCHE VIPAL PARA CAMARA,,VERMAR,PARCHES VIPAL,5.00,true,Activo,VERMAR,1688
VERMAR-R05,VERMAR-R05,R05,R05 PARCHE VIPAL PARA CAMARA,,VERMAR,PARCHES VIPAL,12.70,true,Activo,VERMAR,1689
VERMAR-R06,VERMAR-R06,R06,R06 PARCHE VIPAL PARA CAMARA,Nota de migracion: Precio faltante en origen,VERMAR,PARCHES VIPAL,0.00,false,Pendiente,VERMAR,1690
VERMAR-VF06,VERMAR-VF06,VF06,VF06 PARCHE VIPAL UNIVERSA,,VERMAR,PARCHES VIPAL,3.28,true,Activo,VERMAR,1691
VERMAR-VF03,VERMAR-VF03,VF03,VF03 PARCHE VIPAL UNIVERSAL REDONDO,,VERMAR,PARCHES VIPAL,1.44,true,Activo,VERMAR,1692
VERMAR-VF08,VERMAR-VF08,VF08,VF08 PARCHE VIPAL UNIVERSAL,,VERMAR,PARCHES VIPAL,5.20,true,Activo,VERMAR,1693
VERMAR-CV00,VERMAR-CV00,CV00,CV00 CEMENTO QUIMICO VIPAL 250ml,,VERMAR,PARCHES VIPAL,108.00,true,Activo,VERMAR,1694
VERMAR-CV01,VERMAR-CV01,CV01,CV01 CEMENTO QUIMICO VIPAL 500ml,,VERMAR,PARCHES VIPAL,160.00,true,Activo,VERMAR,1695
VERMAR-BUFPAL,VERMAR-BUFPAL,BUFPAL,BUFPAL E BUFSOL VIPAL 1000ML,,VERMAR,PARCHES VIPAL,198.00,true,Activo,VERMAR,1696
VERMAR-TME6,VERMAR-TME6,TME6,TIRA EXTRUDER 6MM TIRA PERFIL VIPAL,,VERMAR,PARCHES VIPAL,150.00,true,Activo,VERMAR,1697
VERMAR-GOMA,VERMAR-GOMA,GOMA,"COJIN VIPAL 9""",,VERMAR,PARCHES VIPAL,150.00,true,Activo,VERMAR,1698
CENTURY-C14,CENTURY-C14,C14,"CRUCETA ø 5/8: ""13/16” x 7/8” x 3/4” x 17 mm",,CENTURY,LLAVES DE CRUZ,396.00,true,Activo,CENTURY,1701
CENTURY-C18,CENTURY-C18,C18,"CRUCETA ø 5/8: ""13/16” x 7/8” x 3/4” x 17 mm",,CENTURY,LLAVES DE CRUZ,438.00,true,Activo,CENTURY,1702
CENTURY-C20,CENTURY-C20,C20,"CRUCETA ø 5/8: ""13/16” x 7/8” x 3/4” x 17 mm",,CENTURY,LLAVES DE CRUZ,415.28,true,Activo,CENTURY,1703
CENTURY-C10,CENTURY-C10,C10,"CRUCETA CON ESPATULA ø .693"": 13/16” x 3/4” x 17 mm",,CENTURY,LLAVES DE CRUZ,542.00,true,Activo,CENTURY,1704
CENTURY-C10C,CENTURY-C10C,C10C,"CRUCETA CON DADO .693"": 13/16” x 3/4” x 17 mm x Outsq: 1/2""",,CENTURY,LLAVES DE CRUZ,561.00,true,Activo,CENTURY,1705
CENTURY-C5,CENTURY-C5,C5,"CRUCETA ø .693"": 7/8” x 17 mm x 13/16” x 3/4”",,CENTURY,LLAVES DE CRUZ,660.00,true,Activo,CENTURY,1706
CENTURY-C6,CENTURY-C6,C6,"CRUCETA ø 1"": 1-5/8” x 1-1/16” x 1-1/4” Insq = 13/16” x 1-1/2”",,CENTURY,LLAVES DE CRUZ,1559.00,true,Activo,CENTURY,1707
CENTURY-C7,CENTURY-C7,C7,"CRUCETA ø 3/4"": 1-1/16” x 1"" x 15/16"" x 7/8”",,CENTURY,LLAVES DE CRUZ,742.00,true,Activo,CENTURY,1708
CENTURY-C9,CENTURY-C9,C9,"CRUCETA C9 CENTURY ø 3/4"": 15/16"" x 3/4"" x 13/16"" x 7/8”",,CENTURY,LLAVES DE CRUZ,732.00,true,Activo,CENTURY,1709
CENTURY-C26,CENTURY-C26,C26,"CRUCETA ø 3/4"": 1-1/16” x 1"" x 7/8"" x 1-1/8”",,CENTURY,LLAVES DE CRUZ,660.00,true,Activo,CENTURY,1710
CENTURY-C26F,CENTURY-C26F,C26F,"CRUCETA C26F CENTURY ø 3/4"": 1” x 7/8” x 13/16” x 15/16""",,CENTURY,LLAVES DE CRUZ,643.00,true,Activo,CENTURY,1711
CENTURY-C4,CENTURY-C4,C4,"CRUCETA ø 1"": 1-1/2” x 33 mm x 1-1/8” lnsq = 13/16” x 1-1/4”",,CENTURY,LLAVES DE CRUZ,1908.00,true,Activo,CENTURY,1712
CENTURY-E1,CENTURY-E1,E1,ESPATUAL DE UÑA ø 11/16”,,CENTURY,ESPATULAS,474.00,true,Activo,CENTURY,1714
CENTURY-E2,CENTURY-E2,E2,ESPATULA PLANA CORTA ø 11/16” DOBLE CUCHARA,,CENTURY,ESPATULAS,519.00,true,Activo,CENTURY,1715
CENTURY-E3,CENTURY-E3,E3,ESPATULA PLANA LARGA ø 11/16”,,CENTURY,ESPATULAS,638.00,true,Activo,CENTURY,1716
CENTURY-E4,CENTURY-E4,E4,ø 1” ESPATULA DE GOLPE,,CENTURY,ESPATULAS,866.00,true,Activo,CENTURY,1717
CENTURY-E5,CENTURY-E5,E5,ø 11/16”,,CENTURY,ESPATULAS,881.00,true,Activo,CENTURY,1718
CENTURY-E5S,CENTURY-E5S,E5S,ø 11/16”,,CENTURY,ESPATULAS,809.00,true,Activo,CENTURY,1719
CENTURY-E6,CENTURY-E6,E6,ø 5/8”,,CENTURY,ESPATULAS,278.00,true,Activo,CENTURY,1720
CENTURY-E7,CENTURY-E7,E7,ø 5/8”,,CENTURY,ESPATULAS,395.00,true,Activo,CENTURY,1721
CENTURY-E8,CENTURY-E8,E8,"ø 3/4""",,CENTURY,ESPATULAS,569.00,true,Activo,CENTURY,1722
CENTURY-ME1,CENTURY-ME1,ME1,MANERAL ESPATULA ø 11/16”,,CENTURY,ESPATULAS,331.00,true,Activo,CENTURY,1723
CENTURY-ME2,CENTURY-ME2,ME2,ø 11/16”,,CENTURY,ESPATULAS,348.00,true,Activo,CENTURY,1724
CENTURY-ME3,CENTURY-ME3,ME3,ø 11/16”,,CENTURY,ESPATULAS,367.00,true,Activo,CENTURY,1725
CENTURY-D1,CENTURY-D1,D1,19 mm x 17 mm (SIN MANERAL),,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,475.00,true,Activo,CENTURY,1727
CENTURY-D2,CENTURY-D2,D2,"13/16” x 3/4"" (SIN MANERAL)",,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,430.00,true,Activo,CENTURY,1728
CENTURY-D3,CENTURY-D3,D3,"7/8"" x 1-1/16”",,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,795.00,true,Activo,CENTURY,1729
CENTURY-D4,CENTURY-D4,D4,"7/8” x 13/16""",,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,765.00,true,Activo,CENTURY,1730
CENTURY-D5,CENTURY-D5,D5,"7/8"" x 15/16”",,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,773.00,true,Activo,CENTURY,1731
CENTURY-D6,CENTURY-D6,D6,"1-1/16” x 1""",,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,780.00,true,Activo,CENTURY,1732
CENTURY-D7,CENTURY-D7,D7,"1-1/8” x 7/8""",,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,771.00,true,Activo,CENTURY,1733
